CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
104275,513,Germany,Female,37,6,85736.35,2,0,0,133246.21,0
104276,375,Spain,Male,33,0,170154.13,1,0,1,153272.94,1
104277,440,Germany,Female,64,4,220174.98,3,1,0,24551.72,0
104278,324,Germany,Female,29,2,176893.75,1,0,0,91793.69,0
104279,806,Germany,Female,23,4,39374.18,1,1,1,170698.9,1
104280,530,Germany,Male,57,2,123396.92,2,1,0,86868.53,0
104281,358,Spain,Female,41,3,235065.01,4,1,0,95877.29,0
104282,567,Germany,Female,43,5,186949.54,1,0,1,122940.42,0
104283,889,France,Female,69,4,26230.39,2,1,1,118098.7,0
104284,747,France,Female,64,2,117861.91,1,1,1,188923.93,1
104285,660,France,Female,76,1,205280.69,2,1,1,83376.28,0
104286,865,France,Female,72,7,173180.76,4,1,1,92641.07,0
104287,709,Spain,Female,77,9,161722.78,1,0,0,106683.34,1
104288,380,Spain,Female,59,9,87014.73,1,1,1,51900.23,0
104289,533,Spain,Female,38,6,66403.44,2,0,0,31837.26,0
104290,343,Spain,Female,46,1,111479.29,2,0,1,55396.12,0
104291,464,Spain,Male,46,2,73282.87,2,1,0,167053.35,0
104292,314,Germany,Female,41,4,72863.43,2,1,1,87723.09,0
104293,721,Germany,Female,39,1,247029.95,1,1,1,85006.9,1
104294,898,Spain,Female,41,3,182513.07,4,1,1,98270.02,0
104295,319,Spain,Male,37,6,17940.26,1,0,1,171424.48,0
104296,374,Germany,Female,64,8,95421.5,1,1,1,158453.37,0
104297,752,Spain,Male,22,7,119721.12,4,0,1,123614.06,0
104298,530,Germany,Male,39,9,37029.5,2,1,0,132226.49,0
104299,566,France,Female,69,10,90456.46,3,1,0,61753.17,0
104300,596,Spain,Female,28,7,103418.61,4,0,0,71363.5,0
104301,618,France,Male,18,3,59650.02,4,0,1,28564.28,0
104302,567,Spain,Female,25,10,197250.1,1,0,0,190710.3,0
104303,859,Spain,Female,74,4,184592.16,3,1,0,178577.98,1
104304,821,France,Female,24,0,186548.79,3,0,0,130289.66,1
104305,380,Spain,Female,66,1,66694.33,3,1,0,30975.47,1
104306,483,France,Male,19,3,102781.61,1,1,1,76269.92,1
104307,864,Spain,Female,71,8,77438.48,4,0,1,155661.03,1
104308,789,France,Female,43,4,130962.51,1,0,1,84377.94,0
104309,534,Germany,Male,24,3,94961.5,1,1,0,120972.57,0
104310,843,Spain,Female,77,9,213924.15,3,1,0,96779.82,0
104311,647,Germany,Female,78,1,160112.38,4,1,1,112103.96,0
104312,671,Spain,Female,62,9,243324.68,2,0,0,194717.19,0
104313,789,Spain,Male,70,8,193518.2,3,0,0,83117.57,0
104314,852,Spain,Female,60,9,207483.92,2,0,1,161065.37,0
104315,793,Germany,Female,43,1,117808.25,3,0,0,20784.99,1
104316,643,Germany,Female,36,9,54317.13,1,1,0,55306.26,0
104317,711,France,Male,40,5,241047.77,3,1,0,177832.53,0
104318,652,Germany,Female,64,4,126330.04,4,0,0,184466.95,0
104319,757,France,Female,46,7,145617.39,3,1,1,106181.81,0
104320,853,France,Male,35,4,134743.16,2,1,1,11523.43,0
104321,424,Spain,Male,64,8,230917.41,4,0,1,37768.21,1
104322,830,Germany,Female,37,6,141677.68,3,1,0,185027,0
104323,702,Spain,Male,35,6,53944.8,3,1,0,124877.31,1
104324,690,Germany,Female,66,8,180843.27,4,0,0,117757.78,0
104325,878,Germany,Male,66,2,106660.66,1,0,1,176786.28,0
104326,690,Spain,Male,47,3,197460.13,2,0,1,91887.59,0
104327,501,Spain,Female,63,1,210619.21,4,1,0,83979.03,0
104328,602,France,Male,26,9,131771.62,4,1,0,107393.45,1
104329,331,Germany,Male,34,9,167243.88,2,1,0,50835.29,1
104330,867,Germany,Male,21,6,121613.95,3,0,1,22745.22,0
104331,888,France,Female,32,9,19179.18,3,1,0,187246.16,0
104332,470,Germany,Male,39,10,237046.39,4,0,1,176184.48,1
104333,302,Germany,Male,59,2,27134.94,2,0,0,37000.85,1
104334,328,Spain,Male,51,7,114225.9,1,0,0,115576.7,1
104335,773,Germany,Male,70,5,245875.69,4,0,0,93941.14,0
104336,611,Germany,Male,67,1,212738.52,4,0,1,139172.48,0
104337,421,France,Female,18,0,148712.09,2,1,0,108945.29,0
104338,596,Germany,Female,26,10,51105.07,4,1,0,120172.7,0
104339,891,France,Male,70,4,160036.31,2,1,1,139868.92,1
104340,692,Spain,Female,47,10,180175.55,1,0,1,32507.44,0
104341,646,Germany,Female,69,5,218233.23,4,0,1,22707.2,0
104342,366,Spain,Male,73,6,10774.81,4,1,0,150511.13,1
104343,821,Germany,Male,48,6,52863.6,4,0,1,114816.04,1
104344,793,Germany,Female,20,6,88409.62,4,0,1,30511.99,0
104345,719,Spain,Female,47,0,135678.7,3,1,1,170517.86,0
104346,659,France,Male,38,5,108062.24,4,1,0,194523.64,1
104347,564,France,Male,29,3,27075.73,1,0,0,63210.85,0
104348,720,Spain,Male,70,2,52876.32,2,1,0,28543.25,0
104349,538,Germany,Female,23,4,86750.98,1,0,1,177440.73,0
104350,526,Spain,Female,27,10,50852.56,1,1,1,14520.96,0
104351,596,France,Female,42,10,46913.36,4,1,0,130633.48,0
104352,627,France,Female,58,1,163661.22,1,1,0,56728.71,1
104353,611,France,Male,38,2,246326.19,3,0,1,36358.35,0
104354,343,France,Male,50,7,36179.65,1,1,1,185613.48,0
104355,326,Spain,Male,63,5,193172.51,3,0,0,100404.35,1
104356,707,France,Female,78,4,89517.76,1,0,1,199145.36,0
104357,450,Spain,Female,61,9,214183.06,3,1,1,50582.95,0
104358,824,Spain,Female,44,3,198150.25,2,0,1,141037.16,1
104359,885,France,Male,26,2,123659.64,3,0,0,26477.11,0
104360,451,Germany,Female,36,0,8247.41,4,1,0,107236.72,0
104361,738,Germany,Female,29,4,34977.38,3,0,1,55084.85,0
104362,852,France,Female,68,9,244437.28,4,1,1,137535.97,0
104363,715,Germany,Male,32,5,81017.61,3,1,1,159953.99,0
104364,570,Spain,Male,43,1,193945.72,4,0,1,58720.1,1
104365,782,France,Male,41,3,75677.77,1,0,0,10219.35,0
104366,593,Germany,Female,65,2,64255.91,4,1,0,121536.22,1
104367,315,France,Male,69,2,163420.04,4,1,0,139712.18,0
104368,762,Spain,Female,40,3,106611.83,3,0,1,187135.04,1
104369,663,France,Female,26,6,247067.82,2,1,1,194691.69,0
104370,808,Germany,Male,37,9,42354.19,3,0,0,91086.57,0
104371,692,Germany,Male,60,2,148358.31,3,1,0,188273.12,0
104372,542,Germany,Male,78,1,44083.01,1,1,1,113057.66,0
104373,433,Germany,Female,33,9,238823.57,1,1,1,120738.76,0
104374,725,Germany,Female,30,3,170889.99,1,0,0,47096.69,0
104375,688,Germany,Male,38,0,158298.61,2,1,1,64671.82,0
104376,631,France,Female,74,3,25955.97,2,1,0,14443.16,0
104377,596,France,Female,23,9,101612.9,3,0,1,106780.99,0
104378,509,France,Female,65,2,123921.21,2,0,0,42449.67,1
104379,320,France,Male,52,6,23246.7,4,0,0,111326.28,1
104380,333,France,Male,30,5,159061.14,2,1,1,72427.38,1
104381,788,France,Female,39,6,15067.01,1,0,1,21611.49,0
104382,726,France,Female,78,6,66934.53,2,0,1,70391.96,0
104383,882,Germany,Male,34,2,122319.81,3,0,1,71953.17,0
104384,620,France,Male,70,6,228531.56,4,1,1,80332.62,0
104385,486,Spain,Female,29,2,244472.68,4,1,1,108931.89,0
104386,719,Germany,Male,19,2,248463.93,3,0,0,20686.2,1
104387,659,France,Female,41,3,51195.04,2,1,1,26871.3,1
104388,553,France,Female,56,5,97083.16,2,0,1,48927.07,0
104389,652,Germany,Female,58,5,39403.8,3,0,0,147070.19,0
104390,310,Germany,Male,57,6,5521.59,1,0,1,66095.15,0
104391,423,Spain,Female,62,0,173581.9,1,1,0,186756.97,1
104392,395,Spain,Male,19,4,49655.56,2,1,0,104378.62,0
104393,486,Germany,Male,18,6,117165.52,4,0,1,14461.96,0
104394,455,Spain,Female,80,8,173009.83,3,0,0,139008.45,1
104395,447,Germany,Female,21,4,115798.18,1,0,0,76591.24,1
104396,818,France,Male,36,8,105913.95,3,0,1,160067.16,0
104397,679,France,Male,47,10,120173.42,3,0,0,144264.12,0
104398,603,France,Male,60,3,5733.45,2,1,1,17057.15,1
104399,571,France,Female,27,6,74221.48,1,1,0,75210.97,0
104400,826,France,Female,56,2,43124.54,4,0,1,68783.2,1
104401,604,Spain,Female,73,1,165968.63,1,1,1,184518.97,1
104402,854,Spain,Female,65,2,190118.09,1,1,1,25465.84,0
104403,470,Germany,Female,78,4,115281.88,3,0,1,174422.78,0
104404,825,France,Female,62,2,216710.32,1,1,0,82275.08,1
104405,653,Spain,Female,68,6,234466.3,4,0,1,190710.2,0
104406,874,Spain,Female,69,7,142027.37,1,0,0,108290.91,1
104407,607,Spain,Male,68,1,49146.13,4,1,0,38691.85,1
104408,680,Spain,Female,53,4,58831.98,2,0,1,140537.37,0
104409,655,Germany,Male,50,3,177133.48,4,0,1,15034.01,0
104410,440,Spain,Female,27,8,239975.64,3,0,0,152617.18,1
104411,584,Germany,Male,37,10,135870.83,2,0,0,95590.23,0
104412,551,France,Male,70,7,208746.5,1,1,1,142680.52,0
104413,329,Spain,Male,32,10,37245,2,0,0,37692.11,1
104414,475,Germany,Female,55,7,99497.4,2,1,1,84654.92,0
104415,542,Germany,Male,24,9,204729.62,3,0,1,110236.79,0
104416,795,Germany,Female,28,4,198254.58,4,1,1,73976.77,0
104417,612,France,Male,42,5,174007.85,2,0,0,176081.79,0
104418,454,France,Male,45,10,139419.36,3,1,0,122638.18,0
104419,707,Germany,Female,71,3,29618.58,3,1,0,65200.91,0
104420,794,France,Male,36,6,181997.53,2,0,0,27173.87,0
104421,521,Germany,Male,67,10,194438.03,4,0,0,117049.82,1
104422,713,France,Male,78,3,179708.32,2,0,1,50611.85,0
104423,497,France,Male,23,2,241816.2,2,0,1,79485.58,0
104424,652,Spain,Female,44,8,231729.47,2,0,0,171214.64,0
104425,510,France,Male,24,2,72142.42,2,0,1,95134.41,0
104426,577,Spain,Male,42,3,246332.87,1,1,1,120881.48,1
104427,594,Spain,Male,21,10,233562.57,3,1,1,177644.61,0
104428,814,France,Male,64,4,229323.6,2,0,0,181029.36,0
104429,693,Spain,Male,34,9,180805.85,2,0,1,100837.79,0
104430,648,Germany,Female,59,4,155515.1,4,0,1,104228.11,0
104431,628,Spain,Male,74,2,95338.54,2,1,0,154892.56,0
104432,865,Germany,Male,29,10,154773.7,3,0,0,70545.01,0
104433,667,France,Female,22,1,123685.43,3,1,0,188895.56,0
104434,460,Germany,Female,68,6,179421.39,4,1,1,122805.76,0
104435,316,Germany,Female,76,3,4343.79,2,1,1,141544.02,0
104436,705,France,Female,73,7,202551.09,1,0,0,155475.01,1
104437,486,Spain,Female,40,7,2803.67,1,0,0,185727.73,0
104438,428,Spain,Female,56,10,143416.92,2,0,0,149642.76,0
104439,692,Spain,Male,21,0,32719.56,3,1,1,51524.83,0
104440,891,Spain,Male,52,8,110536.72,1,0,0,90301.73,1
104441,372,France,Female,30,3,111380.91,3,0,0,134358.23,0
104442,322,Spain,Male,59,8,189911.66,2,0,1,82893.3,0
104443,825,Spain,Female,51,5,185762.09,1,1,0,160525.16,1
104444,710,Germany,Female,69,6,70673.18,4,0,0,14366.59,1
104445,819,Germany,Female,62,8,88991.99,1,1,0,124841.91,1
104446,685,Spain,Male,42,3,72403.28,2,1,1,131877.54,0
104447,501,Spain,Female,79,1,38310.85,1,1,1,54020.41,1
104448,718,France,Female,24,2,58238.11,2,1,1,37451.23,0
104449,524,Spain,Female,66,3,107055.3,3,1,0,76769.45,0
104450,679,France,Female,36,6,237388.35,2,1,1,123255.03,0
104451,353,France,Female,20,6,40522.04,2,1,1,171992.01,1
104452,852,Germany,Male,69,10,40190.81,1,1,0,188878.21,1
104453,480,France,Male,32,7,55166.67,3,1,0,128159.07,0
104454,586,Spain,Male,55,1,131333.67,1,0,1,90678.02,0
104455,431,France,Male,51,4,154409.46,3,0,0,129268.83,0
104456,723,Spain,Female,33,3,142995.3,2,0,1,93737.49,0
104457,544,France,Male,51,2,217601.12,4,0,0,110360.88,0
104458,442,France,Male,45,4,87767.26,4,0,1,40390.65,0
104459,584,France,Male,52,8,204249.59,3,0,1,183268.21,0
104460,790,France,Female,44,3,140923.96,1,1,1,71035.84,1
104461,587,France,Male,80,0,206341.44,2,1,1,108424.26,0
104462,691,Germany,Male,58,6,71730.3,4,1,1,20313.89,0
104463,760,Germany,Female,80,10,107028.46,4,0,0,42996.68,0
104464,885,France,Female,41,10,237319.4,4,0,1,92854.02,0
104465,313,Germany,Male,42,2,104231.11,4,0,0,129907.97,0
104466,810,Spain,Female,52,9,145614.74,2,0,1,191723.13,0
104467,860,Germany,Male,20,8,195190.3,1,1,0,107385,0
104468,479,Spain,Female,19,7,111385.17,1,0,1,69490.82,0
104469,542,Spain,Male,38,8,189271.09,1,1,1,115703.69,0
104470,898,Spain,Male,34,9,9983.85,1,1,0,84728.5,0
104471,845,Spain,Female,36,1,176073.12,1,0,0,55129.8,0
104472,484,France,Female,41,7,188923.27,2,0,0,166032.17,0
104473,696,France,Male,45,6,152769.27,4,1,1,96148.97,0
104474,442,Germany,Female,74,10,97129.18,1,1,0,91981.49,1
104475,667,Germany,Male,41,1,27703.44,1,1,1,135494.11,0
104476,565,France,Female,54,8,77178.18,4,1,0,29939.77,0
104477,731,France,Male,21,8,56269.25,2,1,1,167895.2,0
104478,873,Spain,Male,30,3,136620.6,3,0,1,13067.78,1
104479,503,Spain,Female,24,9,247063.45,4,1,0,31206.55,1
104480,433,France,Male,27,6,74084.03,4,0,1,115111.34,0
104481,639,Spain,Female,66,7,209843.85,4,0,1,192516.8,0
104482,397,Spain,Male,30,7,194263.21,4,1,0,44815.77,0
104483,554,Germany,Female,64,3,56497.5,2,1,0,195800.33,0
104484,868,France,Female,71,1,82098.44,3,1,0,125848.61,1
104485,329,Spain,Male,76,10,59922.04,1,0,1,83956.09,0
104486,823,Spain,Female,18,5,141938.5,1,0,0,50865.03,0
104487,425,Germany,Female,41,0,193122.11,2,1,1,193377.5,0
104488,738,France,Female,54,10,9008.31,4,0,0,92250.06,0
104489,684,Germany,Female,73,6,25641.15,4,0,0,106553.07,0
104490,478,Germany,Female,51,4,230230.78,1,1,1,69985.79,0
104491,569,Germany,Male,74,6,106596.99,4,1,1,123270.31,0
104492,793,Germany,Male,77,9,156736.55,3,1,1,140725.12,0
104493,850,Spain,Male,32,7,13779.77,4,0,1,80225.15,0
104494,798,Spain,Female,26,1,9884.63,1,1,0,179283.03,0
104495,416,France,Female,66,1,170048.31,1,1,1,143557.88,0
104496,606,France,Female,37,6,47534.48,2,1,0,32841.92,1
104497,360,France,Female,35,7,161202.18,4,0,1,168041.3,1
104498,885,Germany,Female,59,1,214032.93,3,1,1,129978.58,0
104499,303,Germany,Male,26,2,130028.86,1,1,0,37188.61,0
104500,633,France,Male,65,5,42283.94,2,0,0,83395.01,0
104501,847,Germany,Male,38,2,99607.25,3,0,1,11281.96,1
104502,312,Germany,Male,56,7,38680.03,1,1,1,112786.68,0
104503,567,Germany,Male,74,10,224694.21,2,1,0,194867.72,1
104504,427,France,Male,55,1,146376.19,3,1,0,84430.03,0
104505,713,Germany,Female,31,0,176074.66,3,0,0,188073.37,0
104506,723,France,Female,29,3,94055.66,1,0,1,187265.77,1
104507,538,Spain,Female,69,5,18783.8,2,0,0,39940.94,0
104508,527,Germany,Male,34,7,216942.63,3,1,1,62448.3,0
104509,867,Germany,Female,41,7,213573.06,4,0,1,92828.11,0
104510,546,Spain,Female,77,5,235355.78,3,1,1,54146.17,0
104511,775,Spain,Female,27,2,158083.28,1,1,0,197319.69,1
104512,668,Spain,Male,65,3,148376.2,2,0,0,133651.4,0
104513,516,France,Male,18,3,218362.57,2,0,0,133366.85,1
104514,545,France,Male,25,4,97614.15,1,1,0,16518.78,0
104515,375,France,Male,40,7,113278.66,1,1,1,30918.5,0
104516,718,Germany,Male,37,0,71327.81,2,0,1,160298.53,0
104517,850,Germany,Male,18,10,25572.4,3,1,1,158370.78,0
104518,607,Spain,Male,26,2,18696.58,3,0,1,122428.2,1
104519,865,France,Female,55,8,228038.08,2,1,0,11603.42,0
104520,451,France,Female,62,8,213644.62,2,0,0,75668.24,0
104521,498,Spain,Female,34,1,38603.43,2,0,1,54996.66,0
104522,472,Germany,Female,76,3,80726.03,4,0,1,42631.61,0
104523,516,Germany,Female,42,6,104013.4,4,1,0,134806.68,0
104524,502,Spain,Male,18,6,65076.88,2,1,0,117934.53,0
104525,469,Germany,Female,72,10,44704.65,4,1,0,62673.94,0
104526,403,France,Female,20,8,244044.7,3,1,0,95387.03,1
104527,656,France,Female,54,0,65592.83,3,0,0,40440.43,0
104528,542,Germany,Female,22,8,202588.23,1,0,0,105553.39,0
104529,477,France,Female,28,2,209122.42,3,0,0,117947.82,0
104530,387,France,Male,39,5,146876.34,3,0,1,169855.88,0
104531,638,France,Female,36,4,141778.33,2,0,0,129428.94,0
104532,775,Germany,Female,63,7,234654.92,3,0,1,139832.02,0
104533,415,Spain,Male,79,7,54743.58,1,0,0,83825.19,1
104534,615,Germany,Male,42,4,46948.01,3,0,0,168708.94,1
104535,401,Germany,Male,39,10,191294.17,4,0,0,131082.44,0
104536,736,Germany,Female,68,6,150779.56,1,1,0,17059.59,1
104537,710,Spain,Male,79,7,158688.61,4,0,1,14801.72,0
104538,526,Spain,Male,42,2,40282.75,4,1,0,154123.03,0
104539,394,France,Male,34,6,179830.37,4,1,1,123895.22,0
104540,465,Germany,Female,73,8,54038.8,2,0,1,198376.56,0
104541,490,Spain,Female,54,5,158308.28,2,0,1,117807.9,1
104542,822,Germany,Female,34,7,142577.82,1,0,0,182878.8,0
104543,741,Spain,Male,73,6,88765.66,1,1,1,89269,1
104544,352,France,Female,63,0,170026.08,1,0,0,136614.94,1
104545,732,France,Female,46,6,82823.31,2,1,0,131575.41,0
104546,705,Spain,Male,73,2,91747.72,2,1,0,72939.36,0
104547,700,Germany,Male,70,4,165472.38,3,0,0,84839.63,0
104548,822,France,Male,29,2,180550.91,3,0,1,58057.64,0
104549,785,Spain,Male,29,3,248182.33,1,0,0,128640.54,0
104550,597,Spain,Male,52,8,140832.66,3,0,0,194396.6,0
104551,815,France,Female,64,2,31518.55,1,1,1,47914.72,1
104552,327,France,Female,36,0,83182.15,2,0,1,146857.54,0
104553,308,France,Female,68,2,70774.12,4,0,1,155496.08,0
104554,870,Germany,Female,75,6,30111.26,1,0,1,125856.26,0
104555,852,Germany,Male,27,1,8371.46,3,0,0,45824.7,0
104556,562,Germany,Male,71,5,170003.33,2,0,1,87742.75,0
104557,847,France,Male,74,9,33637.74,1,1,0,94872.79,1
104558,417,Germany,Female,79,2,188266.34,4,0,0,72586.83,0
104559,364,Spain,Female,26,2,228555.17,2,0,1,51221.85,0
104560,472,Germany,Female,27,5,108716.31,3,1,1,127606.78,0
104561,886,Spain,Female,33,0,188047.99,3,0,1,88796.77,1
104562,599,Spain,Female,57,7,139492.68,1,1,1,144459.89,0
104563,432,France,Female,49,5,87139.15,3,1,0,166884.42,0
104564,800,France,Male,76,1,243702.93,1,0,1,124640.6,0
104565,648,Germany,Female,20,7,85383.41,2,1,0,73847.02,0
104566,783,Spain,Male,24,6,241095.1,1,1,0,167789.49,1
104567,750,Germany,Male,65,9,237911.58,4,1,1,169959.17,0
104568,483,Spain,Male,48,3,78696.28,4,0,1,102181.57,0
104569,655,France,Female,22,1,106344.77,1,1,1,119746.35,0
104570,836,Spain,Female,65,3,187561.81,4,0,0,89592.37,1
104571,311,France,Male,54,1,1612.77,1,0,1,162741.18,0
104572,400,Spain,Male,62,4,188423.15,1,0,1,130876.57,0
104573,336,France,Female,71,7,164444.01,3,1,1,110573.67,0
104574,714,Germany,Female,30,6,126807.27,1,1,1,82338.04,1
104575,753,Spain,Male,30,4,13797.58,2,0,1,84617.58,0
104576,328,France,Female,28,8,35100.9,3,1,0,121133.27,0
104577,713,Spain,Male,36,3,29698.56,1,0,0,101861.87,0
104578,615,Spain,Female,78,4,10878.98,3,0,1,65347.65,0
104579,818,Spain,Male,30,4,62317.17,3,0,1,162259.78,1
104580,424,Germany,Female,39,6,226445.38,2,0,1,176539.17,0
104581,724,Spain,Female,20,1,213423.69,3,1,0,58265.69,0
104582,572,Spain,Female,41,8,18839.59,2,0,0,85116.29,0
104583,802,Spain,Male,28,7,55171.22,3,1,1,44279.76,0
104584,345,Germany,Male,74,3,203298.19,3,1,0,161423.11,0
104585,376,Spain,Female,57,4,219513.09,2,0,1,48078.54,0
104586,723,France,Male,42,10,135197.26,4,1,0,102177.75,0
104587,606,Germany,Male,31,1,90740.07,3,0,0,89614.56,0
104588,735,Germany,Female,73,2,152158.36,4,0,0,33684.25,0
104589,659,France,Female,49,0,26437.71,4,0,1,104430.78,0
104590,790,Germany,Female,31,0,158739.69,1,1,1,116542.42,0
104591,703,France,Female,38,5,243700.14,1,0,1,184989.59,0
104592,398,Spain,Male,37,0,148314.16,1,0,0,107860.4,1
104593,533,Spain,Female,46,2,5515.91,2,1,0,124051.71,0
104594,611,Spain,Male,59,7,216508.85,2,1,0,15800.64,0
104595,790,Spain,Female,50,1,26348.44,4,0,0,75768.03,0
104596,386,Spain,Female,80,5,127910.32,4,1,1,69832.83,0
104597,613,Germany,Female,75,6,34389.96,2,0,1,169376.83,0
104598,495,France,Male,47,10,116002.78,3,0,0,78984.29,0
104599,621,Spain,Male,36,8,209054.39,4,1,0,137332.04,0
104600,302,Spain,Female,71,8,86470.65,4,0,1,132853.54,0
104601,594,Germany,Female,61,4,153641.74,1,0,0,133637.27,1
104602,348,Germany,Male,73,2,56665.81,4,0,0,191231.64,0
104603,511,France,Male,38,3,243133.87,4,1,1,179379.61,0
104604,812,France,Female,35,2,190544.39,1,1,0,181754.4,0
104605,488,France,Female,75,1,126732.89,2,0,1,173336.62,0
104606,353,France,Female,78,10,8388.27,1,1,0,86622.02,1
104607,521,Germany,Male,47,7,38254.37,4,1,1,24315.03,0
104608,680,Spain,Male,65,1,199465.34,4,0,1,50207.77,0
104609,377,Germany,Female,22,5,15033.21,2,1,1,54629.79,1
104610,530,Germany,Male,44,6,110298.17,4,1,0,14022.04,0
104611,801,France,Female,68,4,171563.03,2,1,1,125234.38,1
104612,896,Spain,Male,51,1,180549.65,4,1,0,162234.57,0
104613,775,Spain,Female,55,5,131398.1,1,1,0,69815.85,1
104614,375,France,Female,53,1,68718.4,4,1,1,97250.26,0
104615,364,Germany,Male,76,10,10418.92,2,0,0,109085.62,0
104616,828,Spain,Male,77,6,65902.81,1,1,1,143090.23,0
104617,742,France,Female,26,0,198685.48,4,1,0,128217.54,1
104618,563,Spain,Male,37,10,201491.96,3,0,0,35051.08,0
104619,516,Spain,Female,76,5,211496.58,3,1,1,115597.11,0
104620,353,Spain,Female,69,5,7808.18,4,1,1,183612.71,1
104621,808,France,Female,74,8,24841.06,3,0,0,144582.88,0
104622,672,Germany,Female,32,6,43912.8,3,1,0,29885.49,0
104623,432,Spain,Male,55,3,51196.59,2,1,0,183738.25,0
104624,393,Spain,Female,19,4,116192.77,2,1,1,194227.84,0
104625,613,France,Female,34,6,168667.42,4,0,1,48549.28,0
104626,855,Spain,Female,30,7,215743.07,3,1,0,185402.43,0
104627,412,Germany,Female,75,5,138654.56,4,1,1,13303.34,1
104628,630,Spain,Male,63,0,174435.12,1,1,0,30660.91,1
104629,726,Spain,Female,75,10,149265.23,3,0,0,184827.24,0
104630,697,France,Female,80,0,11194.37,1,0,0,102619.84,1
104631,444,Germany,Male,67,2,7671.92,1,0,1,158566.59,0
104632,870,Spain,Male,24,10,13686.69,4,1,1,11757.73,0
104633,862,France,Female,46,6,99182.52,1,0,1,51825.53,0
104634,497,Spain,Female,51,4,34002.24,2,0,0,25719.54,1
104635,672,Spain,Male,31,7,67250.91,2,0,0,36659.41,0
104636,662,Spain,Female,59,9,179195.84,4,0,0,158791.66,0
104637,756,France,Male,27,9,105180.04,2,1,0,94811.47,0
104638,556,France,Male,54,2,42168.22,3,0,1,136274.59,0
104639,664,Spain,Male,52,10,23301.48,3,0,0,103496.15,0
104640,540,France,Male,34,9,51062.3,3,0,1,166488.32,0
104641,374,France,Female,34,7,27463.85,4,1,1,110880.24,0
104642,752,France,Male,21,3,187145.24,3,0,0,155913.62,0
104643,740,Germany,Male,71,6,222690.48,2,1,1,91275.91,0
104644,648,France,Male,41,3,55454.76,3,1,1,98007.35,0
104645,635,France,Female,78,10,177739.67,3,1,1,67322.74,0
104646,814,France,Male,77,1,223097.06,1,1,1,27844.16,0
104647,655,France,Female,71,1,80594.89,4,0,1,26878.7,0
104648,507,Germany,Female,29,4,236012.68,2,1,0,116185.55,0
104649,425,Spain,Male,80,5,190111.9,2,0,1,177113.76,0
104650,695,France,Female,20,9,173279.94,3,1,0,146630.88,0
104651,335,Germany,Female,80,4,130926.45,4,1,0,35084.73,0
104652,635,Germany,Female,24,4,133830.53,3,1,1,181849.18,0
104653,300,Spain,Female,37,9,109599.27,2,1,0,183561.27,1
104654,453,Spain,Female,19,3,2171.66,1,0,1,85226,0
104655,682,Spain,Female,70,3,123785.16,2,1,1,121787.26,0
104656,847,Spain,Female,69,6,48178.36,3,1,0,101744.99,0
104657,442,Germany,Male,79,2,143770.72,4,0,0,26943.51,0
104658,863,Spain,Male,23,8,212342.79,2,0,1,147540.41,0
104659,388,France,Male,39,8,31967.32,3,1,1,106186.72,1
104660,790,Germany,Male,58,10,220408.21,1,0,0,196334.97,1
104661,796,France,Female,67,0,137224.49,3,1,1,159019.67,1
104662,861,Germany,Male,79,4,59530.6,3,1,1,47115.98,0
104663,709,Spain,Male,19,10,58530.16,4,0,0,60347.29,0
104664,567,Germany,Female,41,2,150004.51,1,0,0,93894.2,1
104665,416,Germany,Female,52,5,107975.71,3,1,0,151454.49,0
104666,727,Germany,Female,80,1,155475.07,4,1,0,21920.17,0
104667,893,Germany,Male,57,6,23640.26,3,1,0,65432.34,0
104668,466,France,Female,37,8,24537.87,4,1,1,82909.41,0
104669,434,Germany,Female,33,0,135265.03,3,0,0,109764.52,0
104670,379,France,Female,53,1,152703.1,1,1,0,33400.37,1
104671,773,Germany,Female,21,7,122301.55,2,1,1,112407.67,0
104672,857,France,Male,27,5,199338.15,3,0,1,31029.93,0
104673,461,Germany,Male,23,9,41685.11,2,1,0,197091.89,0
104674,844,Germany,Female,48,2,80233.46,3,0,1,133216.68,1
104675,526,France,Male,49,6,102498.28,1,1,0,112080.27,1
104676,509,Germany,Male,78,10,222091.42,2,1,1,103496.05,0
104677,481,Germany,Female,49,5,248078.06,4,0,0,69724.8,0
104678,531,France,Female,59,9,162490.84,3,1,0,44401.79,0
104679,672,Germany,Male,74,0,170266.62,3,0,1,92697.5,0
104680,429,Germany,Female,51,3,164460.69,1,1,1,166071.14,0
104681,713,France,Male,76,2,180472.04,2,1,0,129520.94,0
104682,605,France,Female,20,1,72831.14,1,1,0,111877.88,0
104683,733,France,Male,75,10,156192.98,2,0,1,43622.48,0
104684,792,Spain,Male,76,9,149972.28,1,0,0,54711,1
104685,431,Germany,Male,30,7,240523.66,4,1,1,45113.01,0
104686,316,France,Male,53,1,132668.86,4,0,0,149564.24,1
104687,614,France,Male,20,1,181002.64,1,0,1,196491.69,0
104688,787,France,Female,65,2,193020.21,3,0,1,24655.84,0
104689,369,France,Female,22,4,190081.73,4,1,1,153478.42,1
104690,874,Germany,Male,77,8,74778.37,3,0,1,138176.87,0
104691,744,Spain,Male,65,7,17797.66,3,0,1,30214.65,0
104692,710,Spain,Male,36,3,235621.66,1,0,0,162418.01,0
